DATABASE_ID,NAME,SMILES,logP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methy,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophen,fr_unbrch_alkane,fr_urea,MW,MR,HBA,HBD,RotBonds,AromRings,AliphRings,PSA,C,Cl,F,Br,I
ENV11528,2-METHOXY-4-(1-PROPENYL)PHENOL,CC=Cc1ccc(O)c(OC)c1,3.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.204,49.366800000000026,2,1,2,1,0,29.46,10,0,0,0,0
ENV8837,Isopropyl (1-(4-nitro)phenylsulfonyl) cyclobutan,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCC1,2.36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,327.35800000000006,78.09220000000003,6,0,5,1,1,103.58,14,0,0,0,0
ENV13249,"BENZENESULFONAMIDE, 4-METHOXY-2-[(2-METHYL-1-OXO",COc1ccc(S(N)(=O)=O)c(NC(=O)C(C)C)c1,1.37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272.326,67.83490000000002,4,2,4,1,0,98.48999999999998,11,0,0,0,0
ENV4591,3-NITROPHENYL GLUCOPYRANOSIDE,O=[N+]([O-])c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-0.51,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.251,67.49160000000003,8,4,4,1,1,142.52,12,0,0,0,0
ENV5923,"2,4-PYRIMIDINEDIAMINE, 6-(4-MORPHOLINYL)-, 3-OXI",Nc1cc(N2CCOCC2)nc(N)[n+]1[O-],0.36,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.22499999999997,55.05380000000002,6,2,1,1,1,104.34,8,0,0,0,0
ENV1491,P-FLUOROBENZOIC ACID,O=C(O)c1ccc(F)cc1,2.07,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.113,33.359300000000005,1,1,1,1,0,37.3,7,0,1,0,0
ENV5446,"BENZOYLHYDRAZINE, P-IODO",NNC(=O)c1ccc(I)cc1,1.55,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.04999999999995,50.8126,2,2,1,1,0,55.12,7,0,0,0,1
ENV545,PHENAZINE,c1ccc2nc3ccccc3nc2c1,2.84,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.21,57.044000000000025,2,0,0,3,0,25.78,12,0,0,0,0
ENV3334,N-ME-4-SEC-BUTYLPHENYLCARBAMATE,CCC(C)c1ccc(OC(=O)NC)cc1,3.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.273,60.23170000000004,2,1,3,1,0,38.33,12,0,0,0,0
ENV1837,IODOBENZENE,Ic1ccccc1,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.01,39.15900000000001,0,0,0,1,0,0.0,6,0,0,0,1
ENV795,1-PHENYLDECANE,CCCCCCCCCCc1ccccc1,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,218.384,72.75600000000006,0,0,9,1,0,0.0,16,0,0,0,0
ENV3461,"4-PYRIMIDINECARBOXYLIC ACID, 1,2,3,6-TETRAHYDRO-",CC(C)COC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.01,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.205,52.80390000000001,4,2,3,1,0,92.01999999999998,9,0,0,0,0
ENV5586,"4,6-NH2-2,2-DIME-1(4IPH)S-TRIAZINE",CC1(C)N=C(N)N=C(N)N1c1ccc(I)cc1,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.1720000000001,78.96180000000001,5,2,1,1,1,80.0,11,0,0,0,1
ENV631,5-NITROSALICYLIC ACID,O=C(O)c1cc([N+](=O)[O-])ccc1O,2.34,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.119,41.72050000000001,4,2,2,1,0,100.67000000000002,7,0,0,0,0
ENV9172,"4-(4,4'-Dihydroxydiphenylmethyl)pyridine",Oc1ccc(C(c2ccncc2)c2ccc(O)cc2)cc1,3.24,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,277.323,81.39560000000003,3,2,3,3,0,53.35000000000001,18,0,0,0,0
ENV9387,"4H-Pyrido(12a)pyrimidin-4-one,3-Ph,6-Me-",Cc1cccc2ncc(-c3ccccc3)c(=O)n12,2.59,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,236.274,71.63500000000002,3,0,1,3,0,34.370000000000005,15,0,0,0,0
ENV12229,6-(N-HEXANOYLAMINO)PENCILLANIC ACID,CCCCCC(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,2.37,1,0,0,0,0,0,0,0,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,314.40700000000004,79.80050000000004,4,2,6,0,2,86.71000000000001,14,0,0,0,0
ENV11707,PARATHION METHYL,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.211,62.027400000000014,6,0,5,1,0,70.83,8,0,0,0,0
ENV9549,LINCOMYCIN4ETHYLANALOG,CCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,-0.4,0,4,4,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,392.5180000000001,98.62390000000003,8,5,6,0,2,122.49000000000002,17,0,0,0,0
ENV8170,"Tetramethylthiouronium iodide,S-(2,4-dichlorophe",CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1Cl,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.13200000000006,88.72000000000003,0,0,1,1,0,6.48,11,2,0,0,1
ENV4840,M-CYANOBENAZLDEHYDE,N#Cc1cccc(C=O)c1,1.18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.134,36.54450000000001,2,0,1,1,0,40.86,8,0,0,0,0
ENV7210,1(4-ACETYLPHENYL)-3-MEO-3-ME UREA,CON(C)C(=O)Nc1ccc(C(C)=O)cc1,1.22,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222.24399999999997,60.23720000000003,3,1,3,1,0,58.64,11,0,0,0,0
ENV5924,24-NH2-6-PYRROLIDIN-PYRIMIDINE-3-OXID,Nc1cc(N2CCCC2)nc(N)[n+]1[O-],0.84,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.22599999999997,53.468800000000016,5,2,1,1,1,95.11,8,0,0,0,0
ENV4867,"TRICHLOROBIPHENYL, 2,2',5-TRICHLOROBIPHENYL",Clc1ccc(Cl)c(-c2ccccc2Cl)c1,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.547,66.90800000000003,0,0,1,2,0,0.0,12,3,0,0,0
ENV6083,"9H-CARBAZOLE, 1,3,6,8-TETRACHLORO-",Clc1cc(Cl)c2[nH]c3c(Cl)cc(Cl)cc3c2c1,5.75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.99100000000004,75.84470000000002,0,1,0,3,0,15.79,12,4,0,0,0
ENV12546,M-CF3 CF3-METHANESULFONANILIDE,O=S(=O)(Nc1cccc(C(F)(F)F)c1)C(F)(F)F,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,293.188,50.041500000000006,2,1,2,1,0,46.17,8,0,6,0,0
ENV236,17-ALPHA-HYDROXYPROGESTERONE,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.17,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.4680000000001,92.34080000000006,3,1,1,0,4,54.37,21,0,0,0,0
ENV4109,P-AMINOPHENYL ACETATE,CC(=O)Oc1ccc(N)cc1,0.45,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.16500000000002,42.16340000000002,3,1,1,1,0,52.32,8,0,0,0,0
ENV12909,"1-[[2-(2,4-DICHLOROPHENYL)-4-ETHYL-1,3-DIOXOLAN-",CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.19900000000007,79.27800000000003,5,0,4,2,1,49.17,14,2,0,0,0
ENV7407,Pyrazosulfuron-ethyl,CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1.3,0,0,0,0,0,4,0,0,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,414.4000000000002,93.64070000000004,11,2,7,2,0,163.62999999999994,14,0,0,0,0
ENV8035,"L-PROLINE, N-[(BENZOYLOXY)ACETYL]-",O=C(OCC(=O)N1CCCC1C(=O)O)c1ccccc1,1.02,1,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.27599999999995,69.09530000000002,4,1,4,1,1,83.91000000000001,14,0,0,0,0
ENV6579,"4-CL BENZALDEHYDE,O-((MEAM)CO)OXIME",CNC(=O)ON=Cc1ccc(Cl)cc1,2.27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.636,54.58670000000002,3,1,2,1,0,50.69,9,1,0,0,0
ENV12040,"BENZENEBUTANOIC ACID, 2-METHYL-4-OXO-4-",CC(CC(=O)c1ccccc1)C(=O)O,1.62,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.214,52.18930000000002,2,1,4,1,0,54.370000000000005,11,0,0,0,0
ENV4366,3-CHLOROTHIOPHENE,Clc1ccsc1,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,118.58799999999998,29.329,1,0,0,1,0,0.0,4,1,0,0,0
DB00935,Oxymetazoline,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.381,80.28950000000005,3,2,2,1,1,44.620000000000005,16,0,0,0,0
ENV7498,"HYDRAZINECARBOXIMIDAMIDE, 2-(1-PROPYLBUTYLIDENE)",CCCC(CCC)=NNC(=N)N,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.25999999999996,52.30080000000002,2,3,5,0,0,74.26,8,0,0,0,0
ENV6801,FAMOTIDINE,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,-0.64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,337.456,83.0924,6,4,7,1,0,175.82999999999998,8,0,0,0,0
ENV4287,"BENZENEACETAMIDE, N-(3-ETHOXYPHENYL)-",CCOc1cccc(NC(=O)Cc2ccccc2)c1,3.23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.317,76.38670000000003,2,1,5,2,0,38.33,16,0,0,0,0
ENV3779,"9H-FLUOREN-2-AMINE, 7-BROMO-",Nc1ccc2c(c1)Cc1cc(Br)ccc1-2,3.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.134,66.79640000000002,1,1,0,2,1,26.02,13,0,0,1,0
ENV8201,"BENZENEACETAMIDE, N-[2-[[2-HYDROXY-3-(2-PHENYLET",O=C(Cc1ccccc1)NCCNCC(O)COCCc1ccccc1,1.24,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,356.46600000000007,102.99720000000003,4,3,12,2,0,70.59,21,0,0,0,0
ENV5313,"PYRAZINECARBOXAMIDE, 6-METHOXY-",COc1cncc(C(N)=O)n1,0.13,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,153.14100000000002,37.101900000000015,4,1,2,1,0,78.10000000000001,6,0,0,0,0
ENV3628,"4H-NAPHTHO[2,3-B]PYRAN-2-CARBOXYLIC ACID, 6,7,8,",O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,3.4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.24599999999995,66.08530000000002,3,1,1,2,1,67.50999999999999,14,0,0,0,0
ENV12351,"BENZAMIDE, N-ETHYL-4-METHOXY-",CCNC(=O)c1ccc(OC)cc1,1.14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.21899999999997,51.00120000000003,2,1,3,1,0,38.33,10,0,0,0,0
ENV1235,TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.42500000000007,92.18600000000006,3,0,4,2,1,6.48,18,0,3,0,0
ENV10392,"1,3-BUTYLDINITRATE",CC(CCO[N+](=O)[O-])O[N+](=O)[O-],2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.116,35.104800000000004,6,0,6,0,0,104.74,4,0,0,0,0
ENV1983,"BENZOIC ACID, 4-BROMO-, METHYL ESTER",COC(=O)c1ccc(Br)cc1,2.95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.046,45.48150000000002,2,0,1,1,0,26.3,8,0,0,1,0
ENV334,LEVORPHANOL,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,3.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.377,76.48180000000005,2,1,0,1,3,23.47,17,0,0,0,0
ENV4369,M-CHLOROBENZENESULFONAMIDE,NS(=O)(=O)c1cccc(Cl)c1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191.639,42.82520000000001,2,1,1,1,0,60.16,6,1,0,0,0
ENV13690,"N,N-Dimethylsalicylamide",CN(C)C(=O)c1ccccc1O,0.44,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.19199999999998,46.12430000000002,2,1,1,1,0,40.54,9,0,0,0,0
ENV1990,P-CYANOBENZOIC ACID,N#Cc1ccc(C(=O)O)cc1,1.56,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.13299999999998,38.11630000000001,2,1,1,1,0,61.09,8,0,0,0,0
ENV4006,CARBENDAZIM,COC(=O)Nc1nc2ccccc2[nH]1,1.52,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.19,52.12140000000001,3,2,1,2,0,67.00999999999999,9,0,0,0,0
